SMILES,RA_score,SA_score
CCCN(Cc1cccc(Br)c1)c1ncnc(N(C)Cc2c(F)cccc2Cl)c1Br,1.0,2.7411608459250036
CN(Cc1c(F)cccc1Cl)c1ncnc(N(Cc2ccc(F)cc2)C2CCCCC2)c1Br,0.99999934,2.731179343270462
CCCN(Cc1cccc(Br)c1)c1ncnc(N2CCC3(CC2)OCCc2ccccc23)c1Br,0.9999994,3.4148477997060125
CCCN(Cc1cccc(Br)c1)c1ncnc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)c1Br,0.99999917,3.0260858602568117
CCCN(Cc1cccc(Br)c1)c1ncnc(NC(CC(=O)OC)c2ccc(F)cc2)c1Br,0.9996516,3.1586215356723173
CCCN(Cc1cccc(Br)c1)c1ncnc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)c1Br,0.9999987,2.9303786885768623
CCCN(Cc1cccc(Br)c1)c1ncnc(N(CCOC)C(C)C)c1Br,0.99999225,2.8085567310687907
CCCCN(c1ncnc(N(CCC)Cc2cccc(Br)c2)c1Br)C(C)CC,0.9999983,3.2530029232743285
CCCN(Cc1cccc(Br)c1)c1ncnc(NCCS(C)(=O)=O)c1Br,0.9886614,2.723487181771354
CCCN(Cc1cccc(Br)c1)c1ncnc(N(C)Cc2c(F)cccc2Cl)c1Br,1.0,2.7411608459250036
CCCN(Cc1cccc(Br)c1)c1ncnc(N(CCC)Cc2cccc(Br)c2)c1Br,1.0,2.7416788784275727
CCCN(Cc1cccc(Br)c1)c1ncnc(N(Cc2ccc(F)cc2)C2CCCCC2)c1Br,0.9999997,2.7396820343382444
Fc1ccc(CN(c2ncnc(N3CCC4(CC3)OCCc3ccccc34)c2Br)C2CCCCC2)cc1,0.99967355,3.4095323373456887
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2ncnc(N(Cc3ccc(F)cc3)C3CCCCC3)c2Br)nc1C,0.99989176,3.0484510472787
COC(=O)CC(Nc1ncnc(N(Cc2ccc(F)cc2)C2CCCCC2)c1Br)c1ccc(F)cc1,0.9856223,3.1686114873281435
O=c1oc2ccccc2c(Nc2ncnc(N(Cc3ccc(F)cc3)C3CCCCC3)c2Br)c1[N+](=O)[O-],0.9994287,2.928580398901264
COCCN(c1ncnc(N(Cc2ccc(F)cc2)C2CCCCC2)c1Br)C(C)C,0.9998055,2.7668358426929434
CCCCN(c1ncnc(N(Cc2ccc(F)cc2)C2CCCCC2)c1Br)C(C)CC,0.99940556,3.2168370192770013
CS(=O)(=O)CCNc1ncnc(N(Cc2ccc(F)cc2)C2CCCCC2)c1Br,0.70871526,2.6828684862491805
CN(Cc1c(F)cccc1Cl)c1ncnc(N(Cc2ccc(F)cc2)C2CCCCC2)c1Br,0.99999934,2.731179343270462
CCCN(Cc1cccc(Br)c1)c1ncnc(N(Cc2ccc(F)cc2)C2CCCCC2)c1Br,0.9999997,2.7396820343382444
Fc1ccc(CN(c2ncnc(N(Cc3ccc(F)cc3)C3CCCCC3)c2Br)C2CCCCC2)cc1,0.9999903,2.7573507907735433
c1ccc2c(c1)CCOC21CCN(c2cc(N3CCC4(CC3)OCCc3ccccc34)n3nccc3n2)CC1,0.99821323,3.9470269925994526
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N3CCC4(CC3)OCCc3ccccc34)nc3ccnn23)nc1C,0.018514695,3.721400316616868
COC(=O)CC(Nc1cc(N2CCC3(CC2)OCCc2ccccc23)nc2ccnn12)c1ccc(F)cc1,0.12298001,3.8754759964594303
O=c1oc2ccccc2c(Nc2cc(N3CCC4(CC3)OCCc3ccccc34)nc3ccnn23)c1[N+](=O)[O-],0.88851416,3.623613122228366
COCCN(c1cc(N2CCC3(CC2)OCCc2ccccc23)nc2ccnn12)C(C)C,0.7867121,3.5701993046304317
CCCCN(c1cc(N2CCC3(CC2)OCCc2ccccc23)nc2ccnn12)C(C)CC,0.993254,4.002471225698377
CS(=O)(=O)CCNc1cc(N2CCC3(CC2)OCCc2ccccc23)nc2ccnn12,0.02089269,3.4429606206756027
CN(Cc1c(F)cccc1Cl)c1cc(N2CCC3(CC2)OCCc2ccccc23)nc2ccnn12,0.99635696,3.4917786721702244
CCCN(Cc1cccc(Br)c1)c1cc(N2CCC3(CC2)OCCc2ccccc23)nc2ccnn12,0.9941753,3.4897879017179294
Fc1ccc(CN(c2cc(N3CCC4(CC3)OCCc3ccccc34)nc3ccnn23)C2CCCCC2)cc1,0.9013094,3.5146259450679587
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N3CCC4(CC3)OCCc3ccccc34)n3nccc3n2)nc1C,0.060776353,3.7345254053742636
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(Nc3ccc([N+](=O)[O-])cc3-c3nc(C)c(C(=O)OCC)s3)n3nccc3n2)nc1C,0.008260692,3.390481183073229
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(NC(CC(=O)OC)c3ccc(F)cc3)n3nccc3n2)nc1C,0.09072095,3.5229053170990294
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(Nc3c([N+](=O)[O-])c(=O)oc4ccccc34)n3nccc3n2)nc1C,0.07743047,3.2616763390209025
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(CCOC)C(C)C)n3nccc3n2)nc1C,0.04820843,3.154977911734429
CCCCN(c1cc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)nc2ccnn12)C(C)CC,0.39044642,3.595565244948716
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(NCCS(C)(=O)=O)n3nccc3n2)nc1C,0.0056294138,3.029064009593557
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(C)Cc3c(F)cccc3Cl)n3nccc3n2)nc1C,0.7643776,3.114473310871471
CCCN(Cc1cccc(Br)c1)c1cc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)nc2ccnn12,0.96415865,3.122518313935748
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(Cc3ccc(F)cc3)C3CCCCC3)n3nccc3n2)nc1C,0.7731537,3.1691376915486176
COC(=O)CC(Nc1cc(N2CCC3(CC2)OCCc2ccccc23)n2nccc2n1)c1ccc(F)cc1,0.20526937,3.894740861324294
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(NC(CC(=O)OC)c3ccc(F)cc3)nc3ccnn23)nc1C,0.054920748,3.5263903046920815
COC(=O)CC(Nc1cc(NC(CC(=O)OC)c2ccc(F)cc2)n2nccc2n1)c1ccc(F)cc1,0.13654459,3.47769494566011
COC(=O)CC(Nc1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)n2nccc2n1)c1ccc(F)cc1,0.13604878,3.411337755754902
COCCN(c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc2ccnn12)C(C)C,0.41347244,3.3325054482618093
CCCCN(c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc2ccnn12)C(C)CC,0.9714386,3.597389633546239
COC(=O)CC(Nc1cc(NCCS(C)(=O)=O)n2nccc2n1)c1ccc(F)cc1,0.008249062,3.186291938822386
COC(=O)CC(Nc1cc(N(C)Cc2c(F)cccc2Cl)n2nccc2n1)c1ccc(F)cc1,0.76841265,3.2619851248808374
CCCN(Cc1cccc(Br)c1)c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc2ccnn12,0.83410555,3.2656742106317633
COC(=O)CC(Nc1cc(N(Cc2ccc(F)cc2)C2CCCCC2)n2nccc2n1)c1ccc(F)cc1,0.5048857,3.3034622545894
O=c1oc2ccccc2c(Nc2cc(N3CCC4(CC3)OCCc3ccccc34)n3nccc3n2)c1[N+](=O)[O-],0.7557041,3.6332811384226975
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(Nc3c([N+](=O)[O-])c(=O)oc4ccccc34)nc3ccnn23)nc1C,0.034904312,3.2569195855381654
COC(=O)CC(Nc1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc2ccnn12)c1ccc(F)cc1,0.09801126,3.401742883960029
O=c1oc2ccccc2c(Nc2cc(Nc3c([N+](=O)[O-])c(=O)oc4ccccc34)n3nccc3n2)c1[N+](=O)[O-],0.9642068,3.1549966034481907
COCCN(c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc2ccnn12)C(C)C,0.70160323,3.0998048193190133
CCCCN(c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc2ccnn12)C(C)CC,0.93302745,3.533292503414252
CS(=O)(=O)CCNc1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc2ccnn12,0.01313543,2.962614048429984
CN(Cc1c(F)cccc1Cl)c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc2ccnn12,0.9934603,3.021009167684433
CCCN(Cc1cccc(Br)c1)c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc2ccnn12,0.9890102,3.0201243984849597
O=c1oc2ccccc2c(Nc2cc(N(Cc3ccc(F)cc3)C3CCCCC3)n3nccc3n2)c1[N+](=O)[O-],0.9032222,3.0477211007160516
COCCN(c1cc(N2CCC3(CC2)OCCc2ccccc23)n2nccc2n1)C(C)C,0.8472036,3.572192853017528
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(CCOC)C(C)C)nc3ccnn23)nc1C,0.12978163,3.1301946025907412
COCCN(c1cc(NC(CC(=O)OC)c2ccc(F)cc2)n2nccc2n1)C(C)C,0.93389237,3.297342583540324
COCCN(c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)n2nccc2n1)C(C)C,0.83715695,3.0773278962420907
COCCN(c1cc(N(CCOC)C(C)C)n2nccc2n1)C(C)C,0.84544635,3.1207181258087484
CCCCN(c1cc(N(CCOC)C(C)C)nc2ccnn12)C(C)CC,0.9965253,3.538467175767634
COCCN(c1cc(NCCS(C)(=O)=O)n2nccc2n1)C(C)C,0.07101883,2.970687349444564
COCCN(c1cc(N(C)Cc2c(F)cccc2Cl)n2nccc2n1)C(C)C,0.6594349,2.963255473656746
CCCN(Cc1cccc(Br)c1)c1cc(N(CCOC)C(C)C)nc2ccnn12,0.996434,2.9445894993823885
COCCN(c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)n2nccc2n1)C(C)C,0.46530145,2.9362906721618227
CCCCN(c1cc(N2CCC3(CC2)OCCc2ccccc23)n2nccc2n1)C(C)CC,0.9969693,4.014228918006069
CCCCN(c1cc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)n2nccc2n1)C(C)CC,0.9315825,3.58011852652952
CCCCN(c1cc(NC(CC(=O)OC)c2ccc(F)cc2)n2nccc2n1)C(C)CC,0.53203994,3.573880402777009
CCCCN(c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)n2nccc2n1)C(C)CC,0.98847616,3.521684066689687
CCCCN(c1cc(N(CCOC)C(C)C)n2nccc2n1)C(C)CC,0.98440075,3.551569098844558
CCCCN(c1cc(N(CCCC)C(C)CC)n2nccc2n1)C(C)CC,0.9996502,3.798370160680631
CCCCN(c1cc(NCCS(C)(=O)=O)n2nccc2n1)C(C)CC,0.8845945,3.405823872313392
CCCCN(c1cc(N(C)Cc2c(F)cccc2Cl)n2nccc2n1)C(C)CC,0.9971318,3.4057816676542583
CCCCN(c1cc(N(CCC)Cc2cccc(Br)c2)n2nccc2n1)C(C)CC,0.999351,3.3893141172322103
CCCCN(c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)n2nccc2n1)C(C)CC,0.87739116,3.3851808774510825
CS(=O)(=O)CCNc1cc(N2CCC3(CC2)OCCc2ccccc23)n2nccc2n1,0.5433038,3.4661544668294493
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(NCCS(C)(=O)=O)nc3ccnn23)nc1C,0.0031495374,3.0327648311021465
COC(=O)CC(Nc1cc(NCCS(C)(=O)=O)nc2ccnn12)c1ccc(F)cc1,0.024205638,3.1856853454157914
CS(=O)(=O)CCNc1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)n2nccc2n1,0.060810264,2.9739392473689765
COCCN(c1cc(NCCS(C)(=O)=O)nc2ccnn12)C(C)C,0.9260928,3.016266370423585
CCCCN(c1cc(NCCS(C)(=O)=O)nc2ccnn12)C(C)CC,0.97362196,3.435749624821754
CS(=O)(=O)CCNc1cc(NCCS(C)(=O)=O)n2nccc2n1,0.06025426,2.848302410336471
CN(Cc1c(F)cccc1Cl)c1cc(NCCS(C)(=O)=O)nc2ccnn12,0.29366773,2.8571105772226364
CCCN(Cc1cccc(Br)c1)c1cc(NCCS(C)(=O)=O)nc2ccnn12,0.9603764,2.8401742437863238
CS(=O)(=O)CCNc1cc(N(Cc2ccc(F)cc2)C2CCCCC2)n2nccc2n1,0.374474,2.8360755272843345
CN(Cc1c(F)cccc1Cl)c1cc(N2CCC3(CC2)OCCc2ccccc23)n2nccc2n1,0.9997453,3.5160135137991855
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(C)Cc3c(F)cccc3Cl)nc3ccnn23)nc1C,0.7029224,3.1115126419751515
COC(=O)CC(Nc1cc(N(C)Cc2c(F)cccc2Cl)nc2ccnn12)c1ccc(F)cc1,0.9491663,3.253937047957762
CN(Cc1c(F)cccc1Cl)c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)n2nccc2n1,0.9948626,3.0236721047473702
COCCN(c1cc(N(C)Cc2c(F)cccc2Cl)nc2ccnn12)C(C)C,0.6219464,2.9925702665561538
CCCCN(c1cc(N(C)Cc2c(F)cccc2Cl)nc2ccnn12)C(C)CC,0.9985187,3.4223645736371644
CN(Cc1c(F)cccc1Cl)c1cc(NCCS(C)(=O)=O)n2nccc2n1,0.32840455,2.8474884233764826
CN(Cc1c(F)cccc1Cl)c1cc(N(C)Cc2c(F)cccc2Cl)n2nccc2n1,0.9999887,2.885495746042716
CCCN(Cc1cccc(Br)c1)c1cc(N(C)Cc2c(F)cccc2Cl)nc2ccnn12,0.9999884,2.8798555716436116
CN(Cc1c(F)cccc1Cl)c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)n2nccc2n1,0.9694811,2.898140414655284
CCCN(Cc1cccc(Br)c1)c1cc(N2CCC3(CC2)OCCc2ccccc23)n2nccc2n1,0.9985601,3.5030501658688724
CCCN(Cc1cccc(Br)c1)c1cc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)n2nccc2n1,0.26323885,3.110697887303557
CCCN(Cc1cccc(Br)c1)c1cc(NC(CC(=O)OC)c2ccc(F)cc2)n2nccc2n1,0.9947113,3.2472865183240724
CCCN(Cc1cccc(Br)c1)c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)n2nccc2n1,0.9922044,3.0123329123012414
CCCN(Cc1cccc(Br)c1)c1cc(N(CCOC)C(C)C)n2nccc2n1,0.985721,2.959472426211656
CCCCN(c1cc(N(CCC)Cc2cccc(Br)c2)nc2ccnn12)C(C)CC,0.99874586,3.392573664743522
CCCN(Cc1cccc(Br)c1)c1cc(NCCS(C)(=O)=O)n2nccc2n1,0.33925217,2.817543669297521
CCCN(Cc1cccc(Br)c1)c1cc(N(C)Cc2c(F)cccc2Cl)n2nccc2n1,0.99998724,2.8681395953122504
CCCN(Cc1cccc(Br)c1)c1cc(N(CCC)Cc2cccc(Br)c2)n2nccc2n1,0.99999356,2.8663108429689714
CCCN(Cc1cccc(Br)c1)c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)n2nccc2n1,0.97829396,2.892408538034731
Fc1ccc(CN(c2cc(N3CCC4(CC3)OCCc3ccccc34)n3nccc3n2)C2CCCCC2)cc1,0.5298232,3.5108063164207426
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(Cc3ccc(F)cc3)C3CCCCC3)nc3ccnn23)nc1C,0.7141352,3.1439011978097975
COC(=O)CC(Nc1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc2ccnn12)c1ccc(F)cc1,0.82432365,3.2699381986453453
O=c1oc2ccccc2c(Nc2cc(N(Cc3ccc(F)cc3)C3CCCCC3)nc3ccnn23)c1[N+](=O)[O-],0.4689238,3.024257383901891
COCCN(c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc2ccnn12)C(C)C,0.50208426,2.9294594012588124
CCCCN(c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc2ccnn12)C(C)CC,0.863768,3.368635452349868
CS(=O)(=O)CCNc1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc2ccnn12,0.070070334,2.7952138159619473
CN(Cc1c(F)cccc1Cl)c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc2ccnn12,0.94039243,2.8692787238708206
CCCN(Cc1cccc(Br)c1)c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc2ccnn12,0.9907865,2.8748001863863806
Fc1ccc(CN(c2cc(N(Cc3ccc(F)cc3)C3CCCCC3)n3nccc3n2)C2CCCCC2)cc1,0.97797793,2.9162426054368016
Cc1nc(N2CCC3(CC2)OCCc2ccccc23)cc(N2CCC3(CC2)OCCc2ccccc23)n1,0.99993354,3.7362280525532157
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N3CCC4(CC3)OCCc3ccccc34)nc(C)n2)nc1C,0.99830025,3.552743556268984
COC(=O)CC(Nc1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C)n1)c1ccc(F)cc1,0.96182096,3.6927616240830856
Cc1nc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)cc(N2CCC3(CC2)OCCc2ccccc23)n1,0.9997122,3.4428104396943393
COCCN(c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C)n1)C(C)C,0.9994406,3.347121647485814
CCCCN(c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C)n1)C(C)CC,0.99931425,3.7937212542570187
Cc1nc(NCCS(C)(=O)=O)cc(N2CCC3(CC2)OCCc2ccccc23)n1,0.99790466,3.250135369641697
Cc1nc(N(C)Cc2c(F)cccc2Cl)cc(N2CCC3(CC2)OCCc2ccccc23)n1,0.9999798,3.2939609584227423
CCCN(Cc1cccc(Br)c1)c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C)n1,0.9999961,3.2838212262794384
Cc1nc(N2CCC3(CC2)OCCc2ccccc23)cc(N(Cc2ccc(F)cc2)C2CCCCC2)n1,0.9999408,3.2989371362165443
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N3CCC4(CC3)OCCc3ccccc34)nc(C)n2)nc1C,0.99830025,3.552743556268984
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(Nc3ccc([N+](=O)[O-])cc3-c3nc(C)c(C(=O)OCC)s3)nc(C)n2)nc1C,0.98479253,3.2353004971210053
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(NC(CC(=O)OC)c3ccc(F)cc3)nc(C)n2)nc1C,0.10490633,3.356774445369253
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(Nc3c([N+](=O)[O-])c(=O)oc4ccccc34)nc(C)n2)nc1C,0.80230933,3.096186930002533
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(CCOC)C(C)C)nc(C)n2)nc1C,0.9773605,2.936263403169594
CCCCN(c1cc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)nc(C)n1)C(C)CC,0.99930733,3.3896529567155254
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(NCCS(C)(=O)=O)nc(C)n2)nc1C,0.060467727,2.8543453127893272
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(C)Cc3c(F)cccc3Cl)nc(C)n2)nc1C,0.9998756,2.919681981133568
CCCN(Cc1cccc(Br)c1)c1cc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)nc(C)n1,0.9998974,2.920904541575494
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(Cc3ccc(F)cc3)C3CCCCC3)nc(C)n2)nc1C,0.9995309,2.9594055239495702
COC(=O)CC(Nc1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C)n1)c1ccc(F)cc1,0.96182096,3.6927616240830856
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(NC(CC(=O)OC)c3ccc(F)cc3)nc(C)n2)nc1C,0.10490633,3.356774445369253
COC(=O)CC(Nc1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C)n1)c1ccc(F)cc1,0.42897102,3.2906097404388444
COC(=O)CC(Nc1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C)n1)c1ccc(F)cc1,0.06287727,3.2273115132082513
COCCN(c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C)n1)C(C)C,0.99183524,3.078667415517506
CCCCN(c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C)n1)C(C)CC,0.9953502,3.3605527672619857
COC(=O)CC(Nc1cc(NCCS(C)(=O)=O)nc(C)n1)c1ccc(F)cc1,0.0050341766,2.9838390871104927
COC(=O)CC(Nc1cc(N(C)Cc2c(F)cccc2Cl)nc(C)n1)c1ccc(F)cc1,0.99806863,3.03898633449075
CCCN(Cc1cccc(Br)c1)c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C)n1,0.99904215,3.0355590046549494
COC(=O)CC(Nc1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C)n1)c1ccc(F)cc1,0.99560815,3.0663972976343414
Cc1nc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)cc(N2CCC3(CC2)OCCc2ccccc23)n1,0.9997122,3.4428104396943393
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(Nc3c([N+](=O)[O-])c(=O)oc4ccccc34)nc(C)n2)nc1C,0.80230933,3.096186930002533
COC(=O)CC(Nc1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C)n1)c1ccc(F)cc1,0.06287727,3.2273115132082513
Cc1nc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)n1,0.99975896,2.9826484239096374
COCCN(c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C)n1)C(C)C,0.99855363,2.8653531800968572
CCCCN(c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C)n1)C(C)CC,0.9997737,3.3141797619993953
Cc1nc(NCCS(C)(=O)=O)cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)n1,0.6072719,2.7791768445981493
Cc1nc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)cc(N(C)Cc2c(F)cccc2Cl)n1,0.99976933,2.8137679684750427
CCCN(Cc1cccc(Br)c1)c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C)n1,0.9990969,2.804965707807632
Cc1nc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)cc(N(Cc2ccc(F)cc2)C2CCCCC2)n1,0.864008,2.8236474526022803
COCCN(c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C)n1)C(C)C,0.9994406,3.347121647485814
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(CCOC)C(C)C)nc(C)n2)nc1C,0.9773605,2.936263403169594
COCCN(c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C)n1)C(C)C,0.99183524,3.078667415517506
COCCN(c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C)n1)C(C)C,0.99855363,2.8653531800968572
COCCN(c1cc(N(CCOC)C(C)C)nc(C)n1)C(C)C,0.999026,2.850277490095422
CCCCN(c1cc(N(CCOC)C(C)C)nc(C)n1)C(C)CC,0.99952865,3.2886565849685496
COCCN(c1cc(NCCS(C)(=O)=O)nc(C)n1)C(C)C,0.97598267,2.7347330051658965
COCCN(c1cc(N(C)Cc2c(F)cccc2Cl)nc(C)n1)C(C)C,0.974896,2.7258585252166405
CCCN(Cc1cccc(Br)c1)c1cc(N(CCOC)C(C)C)nc(C)n1,0.99824303,2.6973370387610984
COCCN(c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C)n1)C(C)C,0.9997414,2.6794861594350223
CCCCN(c1cc(N2CCC3(CC2)OCCc2ccccc23)nc(C)n1)C(C)CC,0.99931425,3.7937212542570187
CCCCN(c1cc(Nc2ccc([N+](=O)[O-])cc2-c2nc(C)c(C(=O)OCC)s2)nc(C)n1)C(C)CC,0.99930733,3.3896529567155254
CCCCN(c1cc(NC(CC(=O)OC)c2ccc(F)cc2)nc(C)n1)C(C)CC,0.9953502,3.3605527672619857
CCCCN(c1cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)nc(C)n1)C(C)CC,0.9997737,3.3141797619993953
CCCCN(c1cc(N(CCOC)C(C)C)nc(C)n1)C(C)CC,0.99952865,3.2886565849685496
CCCCN(c1cc(N(CCCC)C(C)CC)nc(C)n1)C(C)CC,0.9998792,3.5549994440690256
CCCCN(c1cc(NCCS(C)(=O)=O)nc(C)n1)C(C)CC,0.9931535,3.1766416031984033
CCCCN(c1cc(N(C)Cc2c(F)cccc2Cl)nc(C)n1)C(C)CC,0.9999775,3.174612608640956
CCCCN(c1cc(N(CCC)Cc2cccc(Br)c2)nc(C)n1)C(C)CC,0.99992704,3.148496414398588
CCCCN(c1cc(N(Cc2ccc(F)cc2)C2CCCCC2)nc(C)n1)C(C)CC,0.9998454,3.1346239073888897
Cc1nc(NCCS(C)(=O)=O)cc(N2CCC3(CC2)OCCc2ccccc23)n1,0.99790466,3.250135369641697
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(NCCS(C)(=O)=O)nc(C)n2)nc1C,0.060467727,2.8543453127893272
COC(=O)CC(Nc1cc(NCCS(C)(=O)=O)nc(C)n1)c1ccc(F)cc1,0.0050341766,2.9838390871104927
Cc1nc(NCCS(C)(=O)=O)cc(Nc2c([N+](=O)[O-])c(=O)oc3ccccc23)n1,0.6072719,2.7791768445981493
COCCN(c1cc(NCCS(C)(=O)=O)nc(C)n1)C(C)C,0.97598267,2.7347330051658965
CCCCN(c1cc(NCCS(C)(=O)=O)nc(C)n1)C(C)CC,0.9931535,3.1766416031984033
Cc1nc(NCCS(C)(=O)=O)cc(NCCS(C)(=O)=O)n1,0.68667334,2.6327579061464554
Cc1nc(NCCS(C)(=O)=O)cc(N(C)Cc2c(F)cccc2Cl)n1,0.98451245,2.6115419601585437
CCCN(Cc1cccc(Br)c1)c1cc(NCCS(C)(=O)=O)nc(C)n1,0.9987526,2.585017951002122
Cc1nc(NCCS(C)(=O)=O)cc(N(Cc2ccc(F)cc2)C2CCCCC2)n1,0.99678856,2.572465671990269
Cc1nc(N(C)Cc2c(F)cccc2Cl)cc(N2CCC3(CC2)OCCc2ccccc23)n1,0.9999798,3.2939609584227423
CCOC(=O)c1sc(-c2cc([N+](=O)[O-])ccc2Nc2cc(N(C)Cc3c(F)cccc3Cl)nc(C)n2)nc1C,0.9998756,2.919681981133568
