SMILES,Solved_with_AiZynthFinder
COC(=O)C1=CC=C(C2CCN(C3=NC(N4CCCC[C@H]4C(=O)OC)=C4N=CN(C(C)C)C4=N3)CC2)C=C1,True
CC1=CC=CC2=C(N(C3CC3)C(C)C3=CC=CC=C3)N=C(NCC3=CC=C(F)C(F)=C3)N=C12,True
FC1=CC=C(CNC2=NC(N[C@H]3CCOC4=CC(F)=C(F)C=C43)=NC3=CC=CC=C23)C(OC(F)(F)F)=C1,True
CCCCCN(C)C(=O)C1CCCN1C1=NC=C(C2=CC=CC=C2)C=N1,True
CCCN(C1=NC(NCC2=NOC(C3=CC=C4OCOC4=C3)=N2)=C2C=C(OC)C=CC2=N1)C(C)C1=CC=C(Cl)C(Cl)=C1,True
CCCCCCCCCCCCCCCCOC1=CC=C(NC2=CC(NCCC3=NC(C)=C4CCCCC4=N3)=NC(C(F)(F)F)=N2)C=C1,True
CC(C)[C@@H](C(=O)N1CCC2(CCO2)CC1)N(C)C1=CC=C(C(F)F)C=N1,True
CCOC1=CC2=C(N(C)C(C)C3=CC=CS3)N=C(N(C)CC3=NOC=N3)N=C2C=C1,True
CCCCCCCCCCCCCCCCCCN(C)C1=C2C=C(F)C=CC2=NC(NC(CC)CC)=N1,True
CC1=NC(N2CCC(F)(C(=O)NC3=CC=CC=C3CC3=CC=CC=C3)CC2)=NC(N2CCOCC2)=C1,True
CCOCC1=CN=C(NCC2=NN(C)C(C(=O)OC)=C2)N=C1NCCCCC1=CC=C(Cl)C=C1,True
COCCOC1=CC=C(NC2=NC(N(C)CC3=CC=CC=C3OC3=CC=C(Cl)C=C3Br)=C3SC=C(C)C3=N2)C(C)=C1,True
CCN1N=C(C)C(CNC2=NC(NC3=CC=CC=C3C3=CC=C(OCC4=CC=CC=C4)C=C3)=NC3=C(Br)C=CC=C23)=C1C,True
CCN(C1=CC(C2=CC=C(OC)C=C2)=NC(NCC2=CN3C=CC=C(C)C3=N2)=N1)C1CCOC(C)(C)C1,True
CNC1=C(N)C(N2CCC[C@@H]2CC(=O)N(C)CC2=CC=CC(Br)=C2)=NC=C1,True
C=C(C)COC1=CC(NC(=O)[C@H](CC2=CC=CC=C2)N(C)C2=C(N)C(OC)=NC(C)=N2)=CC=C1,True
CCCCOC(=O)C1=CC(NC2=NC=C(OC)C(N[C@H]3C[C@@H](C(=O)OC)C3)=N2)=CC=C1,True
CN1C=NC(CCNC(=O)[C@@H]2CC3(CC3)CN2C2=NC=CC(OC3=CC=CC=C3)=N2)=C1,True
CCCN(CC1=CSC=C1)C1=NC(NCC2=C(Cl)C=CC=C2Cl)=NC2=CC=CN=C12,True
CCOC(=O)C[C@@H](NC1=CC(OC)=NC(N(CCC2=CC=CC=C2)CC(=O)OC(C)(C)C)=N1)C1=CC=CC=C1,True
CC1=CC=C(CN(CC2=CC=C3OCOC3=C2)C2=C3N=CN(CC4=CC=CC=C4)C3=NC(NCCC3=CC=CN3C)=N2)C=C1,True
CCOC(=O)[C@H](CC)NC1=C2C=CSC2=NC(NCC2=CC(OCC3=CC=CC=C3)=CC(OCC3=CC=CC=C3)=C2)=N1,True
CC(C)(C)OC(=O)C(COCC1=CC=CC=C1)NC1=NC(NC2CCOC3=CC(F)=CC(F)=C32)=NC2=C(F)C(Br)=CC=C12,True
CCOC1=CC(CC2CCCCN2C(=O)C[C@H]2CCCN2C2=CC=C(C)C=N2)=CC=C1,True
C=CCCN(C)C1=NC=C(C#N)C(NC(C)C2=CC3=CC=CC(OCC)=C3O2)=N1,True
CCOC(=O)C1=CSC(CNC2=NC(NCC3=CC=C(S(C)(=O)=O)C=C3)=NC(C)=C2C)=N1,True
COC(=O)CSCCNC1=C2C=CC=C(Br)C2=NC(NC2=CC(Cl)=CC=C2C)=N1,True
CCOC(=O)CCCCCCCCCCCNC1=NC(N2CCC3=CC(F)=CC=C3C2C(=O)OCC)=C2N=CN(C(C)C)C2=N1,True
CCS(=O)(=O)CCN(C)C1=CC(N(C)CC2=CC=C(F)C(F)=C2)=NC2=CC=NN12,True
COC(=O)CCCCCCCNC1=C2C(=NC(NCC3=CC=C(Cl)C(C)=C3)=N1)N=CN2C,True
CC(C)OCCCNC1=CC(C(F)(F)F)=NC(N2CC=C(C3=CC=C(Cl)C=C3)CC2)=N1,True
COC1=CC=C(CCN(CC2=CC=NC=C2)C2=C3CCCCC3=NC(NC(C)C3=NC=CN3C)=N2)C=C1OC,True
CC1=CC=C([C@H](C)NC(=O)C2CSC(C3=CC=CC=C3)N2C2=CC=C(S(N)(=O)=O)C=N2)C=C1,True
CC(C)C1=NOC(CCCNC2=C3SC=C(Br)C3=NC(N[C@@H]3COC(=O)C3)=N2)=N1,True
COC1=CC=CC2=C(NCC3=CC4=CC=CC=C4N3C)N=C(NC3=NCCCS3)N=C12,False
CCSCC1=CN=C(NCCCP(C(C)(C)C)C(C)(C)C)N=C1N1CC2=C(C1)N(C)N=C2,False
C=CCC1=C(NC2=CC=C(OC3=CC(Cl)=CC=C3Cl)C(F)=C2)N=CN=C1NC1=CC=CC(C2=CN=CN=C2)=C1,True
COC1=NC=NC(N2CCC(C(=O)NC3=CC(Br)=C(SC#N)C=C3C)CC2)=C1N,True
CC1=CC=C(CNC(=O)C2=CC=NC=C2N(C)C2=CC(C)=C([N+](=O)[O-])C(N)=N2)C=C1,True
O=[N+]([O-])C1=CC2=NC(NCC3=NN(CC4=CC=CC=C4)C=C3)=NC(NCCSCC3=CC=CO3)=C2C=C1,True
FC1=CC=CC2=NC(NCCCC3=CC=CC=C3Br)=NC(N3CCCC[C@H]3C3=CC=CC=C3)=C12,True
CC1=CC=C(C)C(OCCCN(C)C(=O)CN(C2=CC=C(Cl)C=C2)C2=NC=CC=C2N)=C1,False
FC1=C(CNC2=NC(NC3CC=C(C4=CC=CC=C4)CC3)=NC3=CC(Br)=CC=C23)C(Cl)=CC=C1,True
COC1=NC(N(C2=CC=CC(C)=C2C)C2=NC=CC=C2C(=O)N2CCC(SC)CC2)=C(N)C=C1,False
COC1=CC=CC2=C(NCC3=NC(C4=CSC=C4)=NO3)N=C(NC3=CC=CC=C3C(=O)C3=CC=CC=N3)N=C12,True
CC(C)C1=NC(NCC2=NOC(CC3=CC=CC=C3)=N2)=NC(N(CC2=CC=CC=C2F)C(C)C)=C1,True
CN1C=NC2=C(NCC3=CC=C(OC4COC4)C=C3)N=C(N3CCC(=CC4=CC=CC(F)=C4)CC3)N=C21,True
CCCOC1=CC=C(NC2=NC(NCC3=CC=C([N+](=O)[O-])O3)=C3C=C(Cl)C(Br)=CC3=N2)C=C1F,True
COC(=O)C1=CN=C(N2CCN(C)CC2C(=O)NCC2=C(C)ON=C2C)N=C1,True
COC1=CC=CC=C1CN(C1=C2CCCC2=NC(N2CCC(N3C=C(C)C=N3)CC2)=N1)C1CCCC1,True
COC1=CC(NC(=O)C2=CC=C3C(=C2)C(C)CCN3C2=NC(N(C)C)=NC=C2)=C(OC)C=C1,True
CN(CCCCCl)C1=NC(NCC2=NC(CC3=CC=CC=C3)=NO2)=NC=C1Cl,True
CCN(CC(=O)NCCCSC1=CC=C(C)C=C1)C1=C(N)C(C#N)=CC=N1,True
CCOC1=CC=CC=C1CN(C1=NC(C)=NC(NC2=CC(F)=CC(OC(F)(F)F)=C2)=C1)C1CC1,True
COC1=CC=CC2=C(NCC3=CC4=CC=CC=C4S3)N=C(NC(C)C3=CC=C(C)C=N3)N=C12,True
CC1=CSC2=NC(NCCO[C@@]34C[C@@H]5C[C@@](C)(C[C@@](C)(C5)C3)C4)=NC(NCC3=NC=CN3C)=C12,True
CCOC1CCN(C2=NC(NC(CC3=CC=CC=C3)C3=CC=CC=C3)=C3C=CC(F)=CC3=N2)CC1,True
CC1=CC=C(C)C(OCCN(C)C2=C3SC=C(C)C3=NC(N[C@H](C)C3=CC=C(Cl)C=C3C)=N2)=C1,True
CCOCC1=CN=C(NCC2=CC=CC(OCC3=CC=CC=C3)=C2)N=C1N(C1CCOCC1)C1CCOCC1,True
COC1=CC=C(CN(C)C(=O)[C@H]2C3=CC=CC=C3CCN2C2=NC=CN3C=CN=C23)C(OC)=C1,True
CCOC(=O)C1=CC2=NC=CC(N3CCCC3C(=O)NC3=C(OC(C)C)C=CC(OC)=C3)=C2C=C1,True
O=[N+]([O-])C1=CC=CC=C1CN(CCC1=CC=CC=C1)C1=NC(N2CCC2C2=CC=C(F)C=C2)=C2C=C(Cl)C(Br)=CC2=N1,True
COC1=CC=C(CCN(C2=C3C(=NC(NCCC4=CC=C(Cl)C=C4)=N2)CCS3(=O)=O)C(C)C)C=C1,True
CC(C)(C)OC(=O)[C@H](CC1=CC=C(OC(C)(C)C)C=C1)NC1=NC(NC2=CC=C(F)C(C(F)(F)F)=C2)=NC2=C(Cl)C=CC=C12,True
COC1=C(OC)C=C2C(=C1)CCN(C1=C3N=C(C)N(C(C)C)C3=NC(NCCOC3=CC=CC4=C3OC(C)(C)C4)=N1)C2C,True
CCOC(=O)C1=CC(C)=NN=C1N1CCN(CC(=O)NC2=NC3=CC=CC=C3O2)CC1,True
CC(C)CC(C(=O)NC1=CN=CC=C1OC(C)C)N(C)C1=CC=CC(OCC2=CC=CC=C2)=N1,True
O=C([C@H]1COCCN1C1=NC=CC=C1CO)N(CCO)CC1=CC=CC=C1,True
COC(=O)[C@H](CC1=CC=CC=C1)N(C)C1=NC(NC2=CC=C(C34CC5CC(CC(C5)C3)C4)C=C2)=NC2=C(F)C=CC=C12,True
CC1=C(CNC2=NC(NCC3=NC4=CC=CC=C4N3C)=C3N=CN(C)C3=N2)N2C=CC=CC2=N1,True
COC(=O)CCN(C)C1=C2C=CSC2=NC(N(C)CCC(=O)OC(C)(C)C)=N1,True
COC1=CC=CC=C1CN(CC1=CC=C2C=CC=CC2=C1)C1=NC(NC(C)C2=CC=C(SC(C)C)C=C2)=C2C=CC(Cl)=CC2=N1,True
CCOC(=O)C1=C(NC2=C(Cl)C(N(C)C(C)C3=NC=CS3)=NC=N2)CCC1,True
CCCCCCCCCCCCCCNC1=NC(NC(C)CCC2=CC=C(OC(C)C)C=C2)=C2C=C(F)C=CC2=N1,True
COC(=O)[C@H](NC1=NC(N[C@H](C)C2=CC=CN=C2)=NC=C1Br)C1=CC=C(Cl)C=C1,True
CCCOC1=CC=C(C(CC)NC2=CC(OC)=NC(NC(CCC)C3=CC=CC=N3)=N2)C=C1,True
CC(C)OC1=CC=C(NC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C2=NC=CN3C=NC=C23)C=C1,True
COCCN(CCOC1=CC=CC=C1F)C1=NC(NCCOCCOCCOCCOCCOCCC(=O)OC(C)(C)C)=CC(C(C)C)=N1,True
CC(C)CN(C(=O)C1CCCN1C1=C(N)C2=CC=CC=C2C=N1)C1=NC=CC=C1C#N,True
CCC1=C(N2CCOC(CC(=O)NCCN3CCSCC3)C2)N=CN=C1,True
CCCN(CCC1=CC=CC=N1)C1=NC(N[C@H](C)C2=CC=C(Cl)C=C2C)=C2C=C(OC)C(OC)=CC2=N1,True
COC1=CC=C(CCN(CC2=CC=CC(Cl)=C2)C2=NC(N(CCC3=CC=C(OC)C=C3)CC3=CC=C(C)C=C3)=C3C=C(OC)C(OC)=CC3=N2)C=C1,True
CCOC(=O)CC1=C(N2C3=CC=CC=C3C[C@@H]2C(=O)NC(C)C(N)=O)N=CN=C1,True
NC1=CN=C(N2CCC[C@H]2C(=O)N2CCCC(C3=NC4=CC=C(Cl)C=C4N3)C2)N=C1,True
CCOC(=O)C1=NC=CN=C1N(C1CCCCC1)[C@@H](C)C(=O)NCC(C)C1=CC=C(O)C=C1,True
CCN(CC1=NOC(CC(C)C)=N1)C1=CC(N(CCP(C(C)(C)C)C(C)(C)C)CCP(C(C)(C)C)C(C)(C)C)=NC2=C(Br)C=NN12,True
CCOC(=O)CC(C)N(C)C1=CC(NC2=CC=CC(C3=CC=C(OCC4=CC=CC=C4)C=C3)=C2)=NC(C)=N1,True
CCCCNC1=CC(N(CCC(=O)NC(C#N)C2=CC=CC=C2)C2=CC=CC=C2OC)=NC=N1,True
COC1=CC=C(Cl)C(NC2=NC(N(C)CC3=NC(C4=CC=NC=C4)=NO3)=C3C=CC=C(C)C3=N2)=C1,True
CCOC(=O)C1=NC(N2CSC[C@@H]2C(=O)N(C)CC2=CC=C(F)C(Cl)=C2F)=NC=C1,True
CCN(CC1=NC(C2=CC=CC(C)=C2)=NO1)C1=NC(N2CCOCC2C(=O)OC)=CC(C2=CC=C(OC)C=C2)=N1,True
CCCN(CC(=O)OCC)C1=C2C=CC([N+](=O)[O-])=CC2=NC(N(C)CC2=C3OCCOC3=CS2)=N1,True
CN(CC1=CC=C(C(=O)NC2=CC=NN2C2=CC=C([N+](=O)[O-])C=C2)C=C1)C1=NC=CC=N1,True
COC1=CC(CNC2=C3C=CN(C)C3=NC(NC3CCC4=CC(Br)=CC=C43)=N2)=CC(Cl)=C1OC,True
CC(C)C1=NC=CC(N(CCC(=O)NC2=CC=C(Cl)C(Cl)=C2F)C2=CC=CC=C2)=N1,True
COC(=O)[C@H](CC1=CC=CC=C1)N(C)C1=NC(N[C@H](CC(C)C)C(=O)OC(C)(C)C)=NC2=CC=C(Cl)C=C12,True
CCCCN(CC1=CC=CC(OC)=C1)C1=C2SCCC2=NC(NCCCOC[Sn](CCCC)(CCCC)CCCC)=N1,True
CCC1=C2N=C(NC3=CC=CC=C3N3C=CC=N3)C=C(N(CC=C(C)C)CC3=CC=C(Cl)C=C3)N2N=C1,True
CCC1=CC(N2CCOC[C@@H]2C(=O)NCC2=CC=CC(OCC3=CC=CC=N3)=C2)=NC=N1,True
CCOC1=CC=CC=C1NC1=CC(NC(C)C2=CC(Cl)=CC(Cl)=C2F)=NC2=C(CC)C=NN12,True
COC(=O)[C@H]1[C@@H]2CN(C(=O)CN(C)C3=C4CCCCC4=NC4=C3C=C(C)C=C4)C[C@@H]21,True
CCCC1=NC(C)=C(CNC2=NC=C(COCC)C(NC(C)C3=CC=CC=C3[N+](=O)[O-])=N2)S1,True
COC1=CC(C(F)(F)F)=CC(CNC2=NC(NCC3=C(OC)C=CC=C3C(F)(F)F)=C3C=CC=C(F)C3=N2)=C1,True
COC(=O)C1=C(C)N(C2=NC(N(C)CC3=CC=CC(Cl)=C3Cl)=C3C=CC(Cl)=NC3=N2)C(C)=C(C(=O)OC)C1C1=CC=CC([N+](=O)[O-])=C1,False
CC[C@@H](NC(=O)CN(C1=CC=C(C#N)C=C1)C1=NC=CC(OC)=C1)C1=CC=CC=C1,True
CCCCCCOC1=CC=C(CNC2=NC(NC3=CC=CC4=C3CCC4)=NC=C2C2CC2)C=C1,True
COCC(C)N(CC1=CC=C(OC)C(OC)=C1OC)C1=NC(N2CC3=CC=CC(C)=C3C2)=C2C(=N1)C=CN2C,True
COC1=CC2=NC=NC(N3CCN(C4=CC=CC(C(=O)NCC5(C)CCC5)=C4)CC3)=C2C=C1,True
CCOC1=NC=C(F)C(N2C[C@@H](O)CC[C@H]2C(=O)NC2=C(Br)C=C(Cl)C=C2C)=N1,True
FC1=CC=CC2=C(N3CCC(C4=NC(C5=CC=CC=C5)=NO4)CC3)N=C(NCCC3=CSC(C4=CC=NC=C4)=N3)N=C12,True
CCC1=CC=C([C@@H](C)NC2=NC(NCC3=CC=C(OC)C(C)=C3)=C3C=C(C)SC3=N2)C=C1,True
COC(=O)CC[C@H](NC1=NC(C(F)(F)F)=NC(NCCCOC2=CC=C(Cl)C=C2Cl)=C1)C(=O)OCC1=CC=CC=C1,True
CCOC(=O)C1=CSC(C2=CC=CC=C2NC2=NC(N3C(C)=C(C(=O)OC)C(C4=CC=CC(Cl)=C4Cl)C(C(=O)OC)=C3C)=C3SC=C(C)C3=N2)=N1,True
CCCCN(C(=O)C(=O)N1CCN(C2=C3C(C)=CSC3=NC=N2)CC1)C1=NC=CC=C1[N+](=O)[O-],True
COC1=CC=CC2=NC(NC3=CC=C(N(S(C)(=O)=O)S(C)(=O)=O)C(Br)=C3)=NC(N(C)CC3=NC=CS3)=C12,True
O=C(C[C@H]1CCCN1C1=NC=CC(CO)=C1F)NC1CCN(CC2=CC=CN=C2)CC1,True
CCC1=C2N=C(N3CCCCC3CCC3=CC=CS3)C=C(NC3=CC=C(OCCC4=CC=CC=N4)C=C3)N2N=C1,True
COCC(C)N(CC1=CC(OC)=C(OC)C(OC)=C1)C1=NC(C(F)(F)F)=NC(NCC2=C(Cl)C=CC=C2Cl)=C1,True
COC1=NC(N2CCC(C)C3=CC(C(=O)NCCC4=CC=C([N+](=O)[O-])C=C4)=CC=C32)=C(N)C=C1,False
COC1=CC=C(CCN(C)C2=NC(NC(C)C3=CC=CC=C3OC(C)C)=NC3=NC(Cl)=CC=C23)C=C1OC,True
CC1=CC(NC(=O)[C@@H](C)N(C)C2=CC(C)=C([N+](=O)[O-])C(N)=N2)=CC=C1C(C)C,True
CCOC(=O)CN(C1=NC(NC2=CC=C(C3=NOC(C)=N3)C=C2)=NC2=CC=CC(F)=C12)C1CCCC1,True
C=CCN(C1=CC=C(C(=O)N2CCC(CN3CCN(C)CC3)CC2)C=C1)C1=CC(C#N)=CC(C)=N1,True
C=C1CCN(C(=O)[C@@H](C2=CC=CC=C2)N(C)C2=CC=C(C(=O)NC(C)(C)C)C=N2)CC1,True
C[C@@H](C1=CC=CC=C1)N(CC(=O)NC1=CC(Cl)=C(F)C=C1Cl)C1=CC=C(C#N)N=N1,True
CN(CC(=O)OCC1=CC=CC=C1)C1=NC(NCC2=CC=CC(C(F)(F)F)=C2)=NC2=CC([N+](=O)[O-])=CC=C12,True
ClC1=CC=C2OCCN(C3=NC(NC4=CC=C(OCC5CCCO5)C=C4)=NC4=CC=CC(Cl)=C34)CC2=C1,True
CC1=CC(O)=C(NC(=O)CN(C2=CC=CC=C2)C2=NC=CC=C2S(N)(=O)=O)C=C1Cl,False
CCOC1=CN=C(N2C(C(=O)NC(C)CC3=CSC=C3)CC3CCCCC32)C=N1,True
CCOC1=CC2=C(N3CCC4=C(C=CC=C4[N+](=O)[O-])C3)N=C(N(CCC3=CC=C(OC)C=C3)CC3=CC=C(SC)C=C3)N=C2C=C1,True
CC1=C(F)C(NC(C)CC2=NC3=CC=CC=C3S2)=NC(N(C)CC2=CC=CC=C2I)=N1,True
CCN(CCC1=CC=CC=N1)C1=NC(NCC2=CN=C(C)S2)=CC(CC2=CC=CC=C2)=N1,True
CC1=NN=C2CN(C3=NC(N(CCP(C(C)(C)C)C(C)(C)C)CCP(C(C)(C)C)C(C)(C)C)=NC4=CC=C(Br)C=C34)CCN12,True
CCCOC1=CC(C)=C(NC(=O)C2CCCN2C2=NC3=CC=CC=C3C=C2OC)C=N1,True
CNC(=O)C(C)CNC(=O)C1CC12CCN(C1=NC=CC(C(C)(C)C)=C1)CC2,True
COC1=CC(C(C)NC2=CC(C(F)(F)F)=NC(NCC3=C(C)C=CC=C3F)=N2)=CC=C1OC1CCCC1,True
COC1=CC=C([C@@H](C)NC2=NC(NC3=CC=C(OC4=CC=CC(C(F)(F)F)=C4)C=C3)=NC3=CC(OC)=C(OC)C=C23)C(F)=C1,True
CCCCN(CC1=C(C)C=CS1)C1=NC(C)=C([N+](=O)[O-])C(NC2CCOCC2)=N1,True
CC1=C(Br)C=C(Br)C(NC2=NC(N(C)C(C3=CC=C(Cl)C=C3)C3=CC=C(Cl)C=C3)=C3C=CC([N+](=O)[O-])=CC3=N2)=C1,True
COC1=CC=C(NC2=NC=C(C)C(NCC3=CC=C(C(F)(F)F)C=C3)=N2)C=C1OC,True
CCCOC1CCN(C2=NC(N(CC(=O)OC)CC(=O)OC)=C3C=C(C)SC3=N2)CC1,True
CCC1=NC(C(C)NC2=NC(NCCCN3C=C(Br)C=N3)=C3N=CC=CC3=N2)=CS1,True
COC1=C(C)C=CC(NC(=O)CCN(C2=CC=CC=C2)C2=CN=CC(NC(C)C)=N2)=C1,True
COC1=CC(CN(C(=O)C[C@@H]2CCN(C3=NC(C)=CC(C)=C3)C2)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)=CC=C1,True
CCOC1=CC2=C(N(C)CC3=CN=CC(Br)=C3)N=C(NC3=C(Br)C=C(Br)C4=CC=CC=C34)N=C2C=C1,True
CN(CC1=C(F)C=CC=C1F)C(=O)[C@@H]1CC[C@H](O)CN1C1=CC=CC=N1,True
CCC(C)N(CC1=CC=C(Cl)C=C1)C1=C2SC(C)=CC2=NC(NC2=CC=C3SC(C(F)(F)F)=NC3=C2)=N1,True
CCC1CCC(C)N(C(=O)C2(CC)CCCCN2C2=C3C4=C(CCC4)SC3=NC=N2)C1,True
CCOC(=O)C(CC1=CC=CC=N1)NC1=NC(NC2=CC(I)=C(C)C=C2F)=NC2=CC(OC)=CC=C12,True
CCOC(=O)C1=NC(CNC2=NC(NC(C)C3=NC(CC(C)C)=NO3)=C3COCC3=N2)=CC=C1,True
CCC1=CC2=C(N=CN=C2N2CC3=CC=CC=C3C2C(=O)N2CCSC2(C)C)S1,True
N#CC1=CC=C(N(CC(=O)NCCCCCCN=[N+]=[N-])C2=CC=C(C#N)C=N2)C=C1,False
COC1=CC=C(OC)C(CN(CCC2=CC=CC=C2)C2=NC(N3CCC(OC4=CC=CC=C4C)CC3)=NC3=CN=CC=C23)=C1,True
COC(=O)C1=CC(NC2=C(C)C(N3CCC(C)(C4=CC=CC=C4)CC3)=NC(C)=N2)=CC(Br)=C1,True
C=CC[C@@H](NC1=C2SC=C(C)C2=NC(NCCC2=CSC=C2)=N1)C(=O)OC,True
CCCNC(=O)C1=CC=CN=C1N1C2=CC=CC=C2CC[C@@H]1C(=O)N[C@@H]1CCC[C@H]1O,False
COC1=CC(CN(C)C2=NC(NC3=CC=C(OC4=CC=C(Br)C=C4)C=C3)=NC(C)=C2F)=CC=C1OC(F)F,True
CC1=CC=C(I)C(NC2=NC(N(CC3=NN=C(C4=CC=CC([N+](=O)[O-])=C4)O3)C(C)C)=C3C=CC(Br)=CC3=N2)=C1,True
COC(=O)C(CC1=CC=C(OC)C(OC)=C1)NC1=NC(NCCOC2=CC=C(Cl)C(Cl)=C2)=C2C=CC=C(F)C2=N1,True
CC1=C([N+](=O)[O-])C(N2CC=CC2)=NC(NC2=CC(Cl)=CC=C2N2C=CN=C2)=N1,True
O=C(CCC1CCCN(C2=NC=C3CCCC3=N2)C1)NCCCC1=NN=C2C=CC=CN12,True
CC1=CC2=NC(NCCOC3=CC=CC=N3)=NC(NCC3=CC=C(C4=CC=C(F)C=C4)C=C3)=C2S1,True
COC(=O)C(CC1=CC=CC=C1)NC1=CC(NCC2=CC(F)=CC=C2C(F)(F)F)=NC(C(F)(F)F)=N1,True
COC1=CC(OC)=CC(CN(C2=NC(NC3=CC=C(OC(F)(F)C(F)Cl)C=C3)=NC=C2F)C(C)C)=C1,True
CC1=NC(N2CCC(C(C)C(=O)N[C@@H](C)C3=CC=C(F)C(F)=C3)CC2)=C(C#N)C=C1,True
COCCCN(CC1=CC=CC(OC)=C1)C(=O)C[C@H]1CCCN1C1=NC(OC)=NC=N1,True
CCOC(=O)/C=C(/C)NC1=C2C=NN(CC)C2=NC(NC(CCN2C=NC=N2)C2=CC=CC=C2)=N1,True
CCCC[Sn](CCCC)(CCCC)COCCNC1=CC(C2=CC=C(OC)C=C2)=NC(NC2=CC(C3=CC=CC=C3)=CC(C3=CC=CC=C3)=C2)=N1,True
CN1N=CC(SCC2=CC=CO2)=C(N2CCN(CCC(=O)NCC3=CSC=N3)CC2)C1=O,True
CCOC(=O)C1=C(C)N(C2=CC(NCCC3=NC(C(C)C)=NO3)=NC3=CC=NN23)C(C)=C(C(=O)OCC)C1,True
C=CCCCCN(C)C(=O)C1CSC(CC)N1C1=C2C(C)=CNC2=NC=N1,True
CCCN(CCC)C1=C2C=CC=C(F)C2=NC(NCCCCCCC(C)C)=N1,True
CCCCCNC1=CC(N2CCC(=CC(=O)NC3CCN(CC(C)C)CC3)CC2)=NC=N1,True
CCCN(CC1=CC=C(C(C)C)C=C1)C1=NC(NC/C=C\CCl)=NC2=CC=CC(C(F)(F)F)=C12,True
CN(CC1=CC(Br)=CC=C1F)C1=NC(N2CCCCC2CCOC2=CC=CC(C(F)(F)F)=C2)=C2C=C(Cl)C(Br)=CC2=N1,True
CCOC(=O)C1=CC(N2C(C(=O)NCC3COC3)CSC2C2=CC=CC=C2)=NC=N1,True
CCOCC1=CN=C(NC2=CC(C)=CC(C(=O)OC)=C2)N=C1NCC1=C(C)C=CC=C1F,True
COC1=CC2=C(NC(C)C3=NC(CC(C)C)=NO3)N=C(NC3=CC=C(N4C=NN=N4)C(OC)=C3)N=C2C=C1,True
O=C(CC[C@@H](NC1=C2N=CN(CC3=CC=CC=C3)C2=NC(NC2=CC=C(OC3=CC=C(F)C=C3)C=C2)=N1)C(=O)OCC1=CC=CC=C1)OCC1=CC=CC=C1,True
CC1=CC(C(NC2=NC(NCCC3CCCCCCC3)=CC(C(C)C)=N2)C2=CC=CS2)=CC=C1,True
O=C([C@@H]1CCCN1C1=C(C(F)F)C=NC=C1)N1CCCN(CC2=CC=CS2)CC1,True
CC1=CC2=C(C=C1)N=CN=C2N(CC1=CC=CC=C1)C1=NC=CC=C1C(=O)N1CCC(CO)CC1,True
COC(=O)C1=CC=C(Cl)C(NC2=NC=CC(N(CC3=CC=CC(F)=C3)C3CCCC3)=N2)=C1,True
CCCN(CC1CCCO1)C(=O)CCCCN(CC1=CC=CC=C1)C1=CN=C2C=NNC2=N1,True
CCC1C2=C(CCN1C1=C3C=NN(CC)C3=NC(NC(C3=CC=CC=C3)C3=CC=CC=C3C)=N1)SC=C2,True
CCCC[Sn](CCCC)(CCCC)COCCCCNC1=NC=C(COCC)C(N2CCC3=CC(Br)=CC=C3C2)=N1,True
CC1=CC=C(F)C=C1NC1=NC(N(C)CC2=CC=CO2)=C2N=CN(CC3=CC=CC=C3)C2=N1,True
CC(NC1=NC=C(Cl)C(N2CCCCC2CC2=CC=NC=C2)=N1)C1=NC=CN1C,True
CCC1=CN=C(NCCCCOCCOC)N=C1NCC1=C(Cl)C=CS1,True
C1=CC=C([C@H]2C3=CC=CC=C3CCN2C2=NC(NCCC3=NC(C4=CC=CC=N4)=NO3)=NC=C2C2CC2)C=C1,True
CC(C1=CC=C(Cl)C(Cl)=C1)N(C)C1=NC=C(C#N)C(N2CCCCCC2C2=CC=CN=C2)=N1,True
CC1=C(CNC2=NC(N(C)C3CC4=CC=CC=C4C3)=NC3=CC=C(F)C=C23)C(C)=CC=C1,True
COCCN(CC1=CC=C2OCOC2=C1)C(=O)[C@H]1C[C@@H]2CCCC[C@@H]2N1C1=NC(OC)=NC=N1,True
COC1=CC(CCCNC2=C3N=CN(CC4=CC=CC=C4)C3=NC(NC3=CC=C(C4=CC=C(I)C=C4)C=C3)=N2)=CC=C1,True
COC1=CC=C(CNC2=NC(N3CCC(CSC)CC3)=C3C(=N2)CCS3(=O)=O)N=C1,True
CCCCC1CCCN1C1=NC=C(CC)C(NC(CC(=O)OC(C)C)C2=CC=CC=C2)=N1,True
CC1=NN2C(NC3=CC=C(Cl)C=C3Br)=CC(NC(C)C3=CC=C(N4C=NC=N4)C=C3)=NC2=C1,True
CC1=CC2=NC(NC3=CC(C)=C(Br)C(C)=C3Br)=NC(NC(C)CC(=O)OC(C)(C)C)=C2C=C1,True
CC(C)(C)OC(=O)CNC1=CC(C2=CC=CC=C2)=NC(NCC2=CC=CC(F)=C2Cl)=N1,True
COCC1=NOC(CNC2=CC(N3CCC4(CCC(=O)O4)CC3)=NC3=CC=NN23)=N1,False
COC1=CC=C(CCN(CC2=CC=CC=C2C)C2=NC(N(C)CC3=CC=C(C)O3)=NC3=CC=C(C)C=C23)C=C1OC,True
